4192670,2.43
4192671,1.02
4192672,1.84
4192673,5.07
4192674,5.37
4192675,17.67
4192676,2.10
4192677,1.13
4192678,2.03
4192679,19.37
4192680,2.00
4192681,1.50
4192682,1.20
4192683,1.91
4192684,27.97
4192685,10.45
4192686,1.20
4192687,1.76
4192688,1.53
4192689,1.01
4192690,1.10
4192691,2.71
4192692,3.67
4192693,1.09
4192694,3.43
4192695,17.22
4192696,5.62
4192697,23.55
4192698,0.00
4192699,2.23
4192700,2.56
4192701,1.45
4192702,1.05
4192703,6.61
4192704,3.57
4192705,1.99
4192706,285.38
4192707,90.92
4192708,2.58
4192709,1.23
4192710,1.00
4192711,11.93
4192712,1.77
4192713,4.74
4192714,2.01
4192715,1.12
4192716,1.15
4192717,2.18
4192718,1.94
4192719,2.02
4192720,7.23
4192721,1.10
4192722,1.47
4192723,26.21
4192724,1.43
4192725,20.26
4192726,1.38
4192727,1.28
4192728,1.11
4192729,1.77
4192730,1.29
4192731,2.25
4192732,2.23
4192733,1.68
4192734,5.46
4192735,1.23
4192736,3.74
4192737,1.24
4192738,1.44
4192739,55.32
4192740,1.51
4192741,1.56
4192742,1.04
4192743,1.07
4192744,1.58
4192745,1.74
4192746,1.96
4192747,12.92
4192748,1.22
4192749,1.24
4192750,13.07
4192751,1.48
4192752,1.15
4192753,2.70
4192754,14.50
4192755,2.56
4192756,623.37
4192757,2.96
4192758,3.87
4192759,12.38
4192760,4.58
4192761,2.52
4192762,1.18
4192763,3.06
4192764,2.38
4192765,1.32
4192766,10.06
4192767,2.80
4192768,1.16
4192769,1.00
4192770,1.96
4192771,1.38
4192772,1.25
4192773,5.71
4192774,1.33
4192775,2.68
4192776,1.24
4192777,1.42
4192778,1.21
4192779,4.14
4192780,10.18
4192781,5.17
4192782,1.01
4192783,1.39
4192784,1.47
4192785,1.40
4192786,2.53
4192787,1.92
4192788,1.03
4192789,4.97
4192790,2.48
4192791,1.03
4192792,2.30
4192793,1.21
4192794,1.95
4192795,2.46
4192796,27.40
4192797,1.65
4192798,1.19
4192799,2.60
4192800,1.32
4192801,89.81
4192802,2.83
4192803,1.87
4192804,37.90
4192805,12.22
4192806,3.14
4192807,17.57
4192808,1.16
4192809,1.97
4192810,1.03
4192811,25.18
4192812,1.13
4192813,1.38
4192814,20.55
4192815,3.03
4192816,1.11
4192817,1.06
4192818,1.44
4192819,2.82
4192820,5.48
4192821,2.32
4192822,2.19
4192823,2.97
4192824,3.04
4192825,24.65
4192826,27.85
4192827,29.61
4192828,2.48
4192829,3.15
4192830,1.62
4192831,1.40
4192832,29.97
4192833,1.08
4192834,1.65
4192835,2.30
4192836,41.45
4192837,1.22
4192838,16.13
4192839,2.16
4192840,1.66
4192841,3.36
4192842,4.43
4192843,5.26
4192844,4.66
4192845,5.79
4192846,1.71
4192847,1.18
4192848,44.85
4192849,1.24
4192850,2.54
4192851,1.11
4192852,12.71
4192853,1.01
4192854,3.37
4192855,1.78
4192856,1.09
4192857,1.22
4192858,92.30
4192859,1.27
4192860,2.48
4192861,5.88
4192862,13.83
4192863,1.21
4192864,3.88
4192865,7.25
4192866,11.17
4192867,1.27
4192868,2.20
4192869,10.84
4192870,24.05
4192871,1.30
4192872,3.58
4192873,2.36
4192874,1.35
4192875,1.99
4192876,1.05
4192877,7.14
4192878,1.09
4192879,6.45
4192880,1.47
4192881,2.64
4192882,13.69
4192883,1.05
4192884,2.55
4192885,1.69
4192886,7.15
4192887,2.65
4192888,74.02
4192889,3.73
4192890,1.20
4192891,1.25
4192892,1.71
4192893,1.23
4192894,1.29
4192895,5.62
4192896,1.01
4192897,1.36
4192898,3.05
4192899,1.55
4192900,1.31
4192901,1.82
4192902,3.01
4192903,59.98
4192904,1.07
4192905,1.07
4192906,1.03
4192907,1.64
4192908,3.58
4192909,5.96
4192910,1.03
4192911,10.18
4192912,1.94
4192913,1.99
4192914,1.12
4192915,1.15
4192916,2.41
4192917,2.18
4192918,11.79
4192919,2.66
4192920,2.01
4192921,1.23
4192922,0.00
4192923,2.64
4192924,1.23
4192925,6.37
4192926,1.69
4192927,1.94
4192928,1.25
4192929,1.41
4192930,1.23
4192931,5.84
4192932,97.17
4192933,1.66
4192934,5.10
4192935,1.39
4192936,1.11
4192937,4.29
4192938,2.98
4192939,1.05
4192940,1.91
4192941,1.11
4192942,1.50
4192943,3.64
4192944,1.15
4192945,2.73
4192946,1.10
4192947,1.23
4192948,1.14
4192949,9.50
4192950,1.62
4192951,1.85
4192952,1.19
4192953,1.34
4192954,1.01
4192955,3.29
4192956,1.23
4192957,13.41
4192958,14.71
4192959,1.12
4192960,1.97
4192961,1.19
4192962,2.11
4192963,1.62
4192964,17.29
4192965,1.16
4192966,1.72
4192967,36.45
4192968,2.07
4192969,2.80
4192970,5.84
4192971,1.04
4192972,1.16
4192973,1.05
4192974,2.34
4192975,2.33
4192976,1.90
4192977,4.67
4192978,4.90
4192979,3.66
4192980,1.36
4192981,1.35
4192982,2.19
4192983,3.11
4192984,1.38
4192985,2.57
4192986,1.82
4192987,1.92
4192988,4.11
4192989,1.60
4192990,1.26
4192991,1.02
4192992,152.22
4192993,3.42
4192994,1.52
4192995,1.71
4192996,2.19
4192997,1.52
4192998,1.60
4192999,7.66
4193000,1.68
4193001,2.47
4193002,2.51
4193003,1.34
4193004,4.77
4193005,1.84
4193006,1.00
4193007,1.04
4193008,1.44
4193009,1.06
4193010,1.80
4193011,1.81
4193012,4.25
4193013,1.11
4193014,1.19
4193015,14.41
4193016,1.66
4193017,3.72
4193018,1.88
4193019,3.44
4193020,1.29
4193021,1.50
4193022,1.14
4193023,2.38
4193024,1.71
4193025,1.05
4193026,1.02
4193027,1.74
4193028,6.10
4193029,1.80
4193030,2.50
4193031,3.29
4193032,1.15
4193033,1.58
4193034,1.02
4193035,6.98
4193036,3.08
4193037,3.24
4193038,4.12
4193039,1.37
4193040,1.25
4193041,1.95
4193042,1.50
4193043,4.22
4193044,2.34
4193045,19.46
4193046,1.13
4193047,4.37
4193048,1.87
4193049,2.50
4193050,2.16
4193051,1.11
4193052,2.10
4193053,1.75
4193054,1.60
4193055,1.40
4193056,1.12
4193057,23.00
4193058,1.00
4193059,7.74
4193060,62.18
4193061,1.97
4193062,102.06
4193063,2.37
4193064,1.22
4193065,2.52
4193066,2.03
4193067,1.34
4193068,1.83
4193069,2.68
4193070,11.84
4193071,1.75
4193072,1.08
4193073,1.29
4193074,1.31
4193075,1.09
4193076,1.06
4193077,2.16
4193078,19.12
4193079,6.28
4193080,1.06
4193081,1.11
4193082,1.57
4193083,2.34
4193084,7.68
4193085,1.63
4193086,0.00
4193087,1.11
4193088,2.36
4193089,1.11
4193090,4.66
4193091,1.25
4193092,2.33
4193093,3.54
4193094,1.56
4193095,2.35
4193096,1.15
4193097,1.00
4193098,1.32
4193099,1.50
4193100,2.87
4193101,2.69
4193102,1.37
4193103,1.24
4193104,1.13
4193105,1.10
4193106,1.02
4193107,1.76
4193108,1.43
4193109,1.18
4193110,2.27
4193111,6.68
4193112,1.31
4193113,1.04
4193114,1.34
4193115,2.44
4193116,1.40
4193117,1.85
4193118,2.95
4193119,47.63
4193120,73.03
4193121,1.04
4193122,1.39
4193123,1.30
4193124,74.27
4193125,2.84
4193126,4.77
4193127,1.26
4193128,3.34
4193129,5.04
4193130,12.77
4193131,1.05
4193132,1.06
4193133,19.85
4193134,10.31
4193135,1.14
4193136,1.34
4193137,1.44
4193138,3.32
4193139,1.63
4193140,1.96
4193141,1.36
4193142,2.07
4193143,7.78
4193144,20.60
4193145,3.57
4193146,9.18
4193147,2.13
4193148,1.06
4193149,1.01
4193150,3.95
4193151,1.39
4193152,1.06
4193153,32.21
4193154,37.16
4193155,1.04
4193156,5.53
4193157,2.28
4193158,2.64
4193159,6.35
4193160,1.40
4193161,1.39
4193162,3.23
4193163,2.07
4193164,0.00
4193165,1.52
4193166,4.65
4193167,2.03
4193168,2.39
4193169,4.45
4193170,1.23
4193171,1.51
4193172,1.72
4193173,1.93
4193174,1.18
4193175,2.98
4193176,1.56
4193177,5.04
4193178,34.42
4193179,6.42
4193180,1.01
4193181,4.96
4193182,1.04
4193183,4.88
4193184,1.36
4193185,1.01
4193186,1.94
4193187,1.10
4193188,15.26
4193189,3.89
4193190,30.67
4193191,1.49
4193192,38.11
4193193,1.84
4193194,3.02
4193195,1.86
4193196,5.40
4193197,1.85
4193198,1.39
4193199,4.32
4193200,1.09
4193201,2.04
4193202,7.11
4193203,1.27
4193204,1.32
4193205,10.98
4193206,1.04
4193207,1.56
4193208,1.25
4193209,3.09
4193210,2.33
4193211,2.12
4193212,1.92
4193213,1.10
4193214,1.10
4193215,4.77
4193216,3.46
4193217,4.13
4193218,1.04
4193219,4.67
4193220,1.12
4193221,2.93
4193222,1.31
4193223,5.10
4193224,12.45
4193225,2.96
4193226,1.01
4193227,1.25
4193228,1.01
4193229,2.04
4193230,4.80
4193231,16.90
4193232,7.02
4193233,1.84
4193234,22.06
4193235,1.37
4193236,2.28
4193237,4.35
4193238,10.29
4193239,4.61
4193240,1.51
4193241,10.81
4193242,1.42
4193243,5.61
4193244,1.50
4193245,1.01
4193246,1.43
4193247,1.22
4193248,0.00
4193249,1.75
4193250,1.54
4193251,1.92
4193252,15.00
4193253,1.22
4193254,2.63
4193255,24.64
4193256,1.95
4193257,2.42
4193258,6.57
4193259,1.16
4193260,2.12
4193261,1.00
4193262,1.24
4193263,1.37
4193264,11.18
4193265,2.36
4193266,1.59
4193267,2.48
4193268,1.73
4193269,22.01
4193270,1.11
4193271,112.57
4193272,10.10
4193273,0.00
4193274,3.15
4193275,1.76
4193276,1.13
4193277,1.56
4193278,0.00
4193279,1.77
4193280,1.23
4193281,1.10
4193282,1.75
4193283,2.50
4193284,2.66
4193285,11.18
4193286,1.14
4193287,1.08
4193288,1.82
4193289,1.06
4193290,1.04
4193291,2.85
4193292,1.54
4193293,1.77
4193294,1.69
4193295,1.44
4193296,1.11
4193297,1.26
4193298,1.28
4193299,7.56
4193300,20.35
4193301,1.87
4193302,1.05
4193303,1.23
4193304,15.46
4193305,1.12
4193306,1.16
4193307,2.23
4193308,1.35
4193309,2.49
4193310,1.06
4193311,1.01
4193312,1.14
4193313,1.69
4193314,1.60
4193315,1.74
4193316,1.15
4193317,2.17
4193318,1.90
4193319,2.12
4193320,3.85
4193321,1.14
4193322,1.50
4193323,1.27
4193324,3.22
4193325,25.35
4193326,11.20
4193327,2.20
4193328,1.57
4193329,1.57
4193330,3.82
4193331,2.92
4193332,7.56
4193333,9.05
4193334,2.77
4193335,1.58
4193336,1.05
4193337,1.14
4193338,11.42
4193339,1.04
4193340,2.25
4193341,8.08
4193342,1.15
4193343,2.42
4193344,1.57
4193345,8.80
4193346,1.45
4193347,1.82
4193348,5.51
4193349,1.58
4193350,1.68
4193351,0.00
4193352,4.92
4193353,1.05
4193354,1.93
4193355,13.49
4193356,23.13
4193357,11.03
4193358,1.51
4193359,1.30
4193360,2.94
4193361,1.43
4193362,5.44
4193363,3.77
4193364,1.59
4193365,4.56
4193366,1.05
4193367,1.01
4193368,1.71
4193369,3.93
4193370,20.00
4193371,1.32
4193372,1.08
4193373,1.59
4193374,2.18
4193375,1.60
4193376,7.48
4193377,1.31
4193378,1.91
4193379,1.80
4193380,5.93
4193381,2.00
4193382,5.19
4193383,1.20
4193384,1.33
4193385,1.54
4193386,2.34
4193387,2.59
4193388,1.09
4193389,2.97
4193390,17.08
4193391,3.21
4193392,6.80
4193393,5.27
4193394,1.19
4193395,3.92
4193396,8.86
4193397,4.78
4193398,3.12
4193399,1.94
4193400,11.57
4193401,1.48
4193402,1.94
4193403,2.59
4193404,2.81
4193405,2.69
4193406,8.91
4193407,6.85
4193408,5.79
4193409,1.27
4193410,16.18
4193411,1.35
4193412,1.29
4193413,1.12
4193414,1.44
4193415,5.88
4193416,14.83
4193417,4.07
4193418,1.48
4193419,2.86
4193420,10.80
4193421,4.99
4193422,2.85
4193423,2.33
4193424,1.14
4193425,1.53
4193426,1.24
4193427,1.10
4193428,4.79
4193429,4.56
4193430,23.23
4193431,6.69
4193432,3.56
4193433,1.57
4193434,2.32
4193435,1.12
4193436,1.01
4193437,4.18
4193438,1.46
4193439,1.11
4193440,3.80
4193441,36.63
4193442,11.59
4193443,1.15
4193444,2.83
4193445,2.13
4193446,1.52
4193447,15.42
4193448,1.10
4193449,1.32
4193450,21.88
4193451,2.11
4193452,2.55
4193453,2.04
4193454,2.00
4193455,1.30
4193456,1.82
4193457,16.48
4193458,3.01
4193459,1.74
4193460,82.15
4193461,1.48
4193462,2.78
4193463,1.28
4193464,1.80
4193465,1.15
4193466,1.41
4193467,11.83
4193468,3.73
4193469,1.34
4193470,160.59
4193471,4.50
4193472,1.49
4193473,22.48
4193474,1.69
4193475,4.40
4193476,1.68
4193477,1.05
4193478,1.00
4193479,1.70
4193480,2.33
4193481,1.37
4193482,1.01
4193483,1.96
4193484,3.89
4193485,1.10
4193486,2.06
4193487,1.97
4193488,1.81
4193489,3.97
4193490,1.19
4193491,1.76
4193492,2.24
4193493,4.53
4193494,1.04
4193495,3.07
4193496,1.47
4193497,1.59
4193498,2.33
4193499,10.19
4193500,2.82
4193501,3.22
4193502,10.13
4193503,1.14
4193504,2.32
4193505,4.89
4193506,1.30
4193507,2.68
4193508,381.78
4193509,2.00
4193510,8.84
4193511,1.66
4193512,7.33
4193513,22.92
4193514,1.21
4193515,1.03
4193516,1.13
4193517,106.20
4193518,1.29
4193519,5.75
4193520,1.85
4193521,2.16
4193522,54.80
4193523,1.43
4193524,2.37
4193525,34.86
4193526,1.76
4193527,1.65
4193528,1.54
4193529,1.04
4193530,2.28
4193531,1.27
4193532,2.61
4193533,1.58
4193534,5.07
4193535,6.58
4193536,1.39
4193537,0.00
4193538,1.97
4193539,1.43
4193540,1.04
4193541,2.69
4193542,2.48
4193543,1.42
4193544,1.43
4193545,13.74
4193546,10.91
4193547,1.42
4193548,5.90
4193549,10.93
4193550,1.37
4193551,5.41
4193552,6.34
4193553,1.49
4193554,3.90
4193555,1.99
4193556,1.36
4193557,6.88
4193558,1.93
4193559,1.98
4193560,5.45
4193561,1.03
4193562,1.10
4193563,10.15
4193564,1.89
4193565,4.88
4193566,4.51
4193567,2.32
4193568,1.33
4193569,1.89
4193570,30.67
4193571,1.35
4193572,1.18
4193573,2.61
4193574,2.35
4193575,1.04
4193576,2.44
4193577,1.33
4193578,1.70
4193579,2.39
4193580,1.42
4193581,1.01
4193582,2.19
4193583,2.35
4193584,1.94
4193585,6.00
4193586,7.09
4193587,1.93
4193588,2.46
4193589,0.00
4193590,1.07
4193591,1.32
4193592,1.86
4193593,14.94
4193594,5.87
4193595,3.92
4193596,2.19
4193597,1.27
4193598,2.08
4193599,1.37
4193600,2.30
4193601,4.81
4193602,2.72
4193603,1.95
4193604,6.04
4193605,2.90
4193606,4.93
4193607,2.39
4193608,1.08
4193609,2.01
4193610,3.34
4193611,1.22
4193612,2.53
4193613,1.49
4193614,1.24
4193615,21.91
4193616,2.10
4193617,1.54
4193618,1.40
4193619,3.68
4193620,1.27
4193621,1.98
4193622,1.25
4193623,1.09
4193624,1.91
4193625,2.93
4193626,7.76
4193627,1.31
4193628,471.83
4193629,3.63
4193630,727.46
4193631,2.79
4193632,18.90
4193633,2.12
4193634,6.23
4193635,1.14
4193636,2.68
4193637,12.22
4193638,2.10
4193639,2.44
4193640,1.52
4193641,11.10
4193642,2.67
4193643,1.86
4193644,3.43
4193645,1.60
4193646,4.52
4193647,1.18
4193648,1.48
4193649,1.54
4193650,35.05
4193651,17.42
4193652,1.20
4193653,1.98
4193654,1.27
4193655,1.56
4193656,2.92
4193657,1.48
4193658,1.21
4193659,3.31
4193660,1.39
4193661,1.39
4193662,2.96
4193663,3.07
4193664,13.89
4193665,2.07
4193666,1.15
4193667,2.97
4193668,67.29
4193669,2.43
4193670,1.69
4193671,1.75
4193672,2.16
4193673,5.76
4193674,1.80
4193675,32.78
4193676,2.45
4193677,19.88
4193678,1.13
4193679,1.01
4193680,1.30
4193681,2.33
4193682,1.63
4193683,1.81
4193684,2.90
4193685,5.06
4193686,5.04
4193687,3.76
4193688,1.28
4193689,3.64
4193690,1.00
4193691,1.08
4193692,8.33
4193693,11.48
4193694,1.01
4193695,3.17
4193696,1.80
4193697,3.85
4193698,5.41
4193699,24.88
4193700,1.10
4193701,1.54
4193702,8.54
4193703,8.35
4193704,1.49
4193705,2.65
4193706,1.33
4193707,2.38
4193708,1.30
4193709,1.32
4193710,3.06
4193711,1.78
4193712,1.16
4193713,1.21
4193714,1.32
4193715,1.61
4193716,2.18
4193717,10.24
4193718,2.16
4193719,2.71
4193720,1.48
4193721,1.50
4193722,6.99
4193723,1.76
4193724,3.04
4193725,2.49
4193726,0.00
4193727,2.02
4193728,4.66
4193729,2.11
4193730,43.91
4193731,2.24
4193732,2.32
4193733,3.73
4193734,2.08
4193735,1.24
4193736,3.82
4193737,1.57
4193738,1.47
4193739,1.04
4193740,2.64
4193741,1.38
4193742,10.93
4193743,1.63
4193744,2.41
4193745,1.29
4193746,1.62
4193747,2.88
4193748,1.15
4193749,3.62
4193750,59.98
4193751,1.36
4193752,1.04
4193753,1.76
4193754,1.69
4193755,1.26
4193756,1.38
4193757,14.26
4193758,1.61
4193759,1.75
4193760,27.23
4193761,4.99
4193762,1.95
4193763,2.13
4193764,2.14
4193765,3.09
4193766,1.41
4193767,2.86
4193768,1.31
4193769,3.67
4193770,1.19
4193771,314.63
4193772,2.22
4193773,1.22
4193774,2.51
4193775,55.91
4193776,1.10
4193777,1.45
4193778,2.58
4193779,1.18
4193780,2.35
4193781,1.08
4193782,14.02
4193783,2.47
4193784,1.73
4193785,2.73
4193786,2.14
4193787,1.76
4193788,1.92
4193789,4.11
4193790,1.18
4193791,1.26
4193792,7.38
4193793,1.51
4193794,1.79
4193795,30.18
4193796,5.79
4193797,1.92
4193798,55.95
4193799,1.01
4193800,1.21
4193801,5.65
4193802,1.61
4193803,3.45
4193804,2.11
4193805,111.23
4193806,1.14
4193807,2.05
4193808,1.71
4193809,1.33
4193810,1.15
4193811,1.15
4193812,1.19
4193813,1.73
4193814,1.30
4193815,2.07
4193816,4.39
4193817,1.03
4193818,2.04
4193819,1.00
4193820,1.25
4193821,1.14
4193822,137.73
4193823,2.47
4193824,36.64
4193825,2.80
4193826,7.56
4193827,1.16
4193828,3.42
4193829,31.62
4193830,3.42
4193831,1.84
4193832,2.46
4193833,2.60
4193834,1.90
4193835,4.69
4193836,1.62
4193837,3.55
4193838,3.29
4193839,1.41
4193840,19.91
4193841,2.37
4193842,8.35
4193843,1.23
4193844,1.11
4193845,1.57
4193846,1.33
4193847,5.56
4193848,36.06
4193849,1.04
4193850,1.34
4193851,1.19
4193852,4.71
4193853,3.70
4193854,18.79
4193855,1.56
4193856,1.70
4193857,2.47
4193858,338.63
4193859,27.54
4193860,2.01
4193861,1.06
4193862,2.32
4193863,1.62
4193864,3.09
4193865,2.05
4193866,1.00
4193867,4.52
4193868,2.20
4193869,18.64
4193870,1.33
4193871,4.91
4193872,4.51
4193873,1.37
4193874,2.87
4193875,2.76
4193876,1.21
4193877,1.49
4193878,2.22
4193879,1.20
4193880,4.67
4193881,1.51
4193882,3.01
4193883,1.29
4193884,13.37
4193885,1.63
4193886,1.34
